city,year,yearcount,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases,outbreak_severity,cum_rain_prior_2_wks,cum_rain_prior_3_wks,cum_rain_prior_4_wks,cum_rain_prior_5_wks,cum_rain_prior_6_wks,cum_rain_prior_7_wks,cum_rain_prior_8_wks,cum_rain_prior_9_wks,cum_rain_prior_10_wks,cum_rain_prior_11_wks,cum_rain_prior_12_wks,cum_rain_prior_13_wks,cum_rain_prior_14_wks,cum_rain_prior_15_wks,cum_rain_prior_16_wks,cum_rain_prior_17_wks,cum_rain_prior_18_wks,cum_rain_prior_19_wks,cum_rain_prior_20_wks,cum_rain_prior_21_wks,cum_rain_prior_22_wks,cum_rain_prior_23_wks,cum_rain_prior_24_wks,avg_min_temp_prior_2_wks,avg_min_temp_prior_3_wks,avg_min_temp_prior_4_wks,avg_min_temp_prior_5_wks,avg_min_temp_prior_6_wks,avg_min_temp_prior_7_wks,avg_min_temp_prior_8_wks,avg_min_temp_prior_9_wks,avg_min_temp_prior_10_wks,avg_min_temp_prior_11_wks,avg_min_temp_prior_12_wks,avg_min_temp_prior_13_wks,avg_min_temp_prior_14_wks,avg_min_temp_prior_15_wks,avg_min_temp_prior_16_wks,avg_min_temp_prior_17_wks,avg_min_temp_prior_18_wks,avg_min_temp_prior_19_wks,avg_min_temp_prior_20_wks,avg_min_temp_prior_21_wks,avg_min_temp_prior_22_wks,avg_min_temp_prior_23_wks,avg_min_temp_prior_24_wks,avg_max_temp_prior_2_wks,avg_max_temp_prior_3_wks,avg_max_temp_prior_4_wks,avg_max_temp_prior_5_wks,avg_max_temp_prior_6_wks,avg_max_temp_prior_7_wks,avg_max_temp_prior_8_wks,avg_max_temp_prior_9_wks,avg_max_temp_prior_10_wks,avg_max_temp_prior_11_wks,avg_max_temp_prior_12_wks,avg_max_temp_prior_13_wks,avg_max_temp_prior_14_wks,avg_max_temp_prior_15_wks,avg_max_temp_prior_16_wks,avg_max_temp_prior_17_wks,avg_max_temp_prior_18_wks,avg_max_temp_prior_19_wks,avg_max_temp_prior_20_wks,avg_max_temp_prior_21_wks,avg_max_temp_prior_22_wks,avg_max_temp_prior_23_wks,avg_max_temp_prior_24_wks,avg_specific_humidity_prior_2_wks,avg_specific_humidity_prior_3_wks,avg_specific_humidity_prior_4_wks,avg_specific_humidity_prior_5_wks,avg_specific_humidity_prior_6_wks,avg_specific_humidity_prior_7_wks,avg_specific_humidity_prior_8_wks,avg_specific_humidity_prior_9_wks,avg_specific_humidity_prior_10_wks,avg_specific_humidity_prior_11_wks,avg_specific_humidity_prior_12_wks,avg_specific_humidity_prior_13_wks,avg_specific_humidity_prior_14_wks,avg_specific_humidity_prior_15_wks,avg_specific_humidity_prior_16_wks,avg_specific_humidity_prior_17_wks,avg_specific_humidity_prior_18_wks,avg_specific_humidity_prior_19_wks,avg_specific_humidity_prior_20_wks,avg_specific_humidity_prior_21_wks,avg_specific_humidity_prior_22_wks,avg_specific_humidity_prior_23_wks,avg_specific_humidity_prior_24_wks,avg_relative_humidity_prior_2_wks,avg_relative_humidity_prior_3_wks,avg_relative_humidity_prior_4_wks,avg_relative_humidity_prior_5_wks,avg_relative_humidity_prior_6_wks,avg_relative_humidity_prior_7_wks,avg_relative_humidity_prior_8_wks,avg_relative_humidity_prior_9_wks,avg_relative_humidity_prior_10_wks,avg_relative_humidity_prior_11_wks,avg_relative_humidity_prior_12_wks,avg_relative_humidity_prior_13_wks,avg_relative_humidity_prior_14_wks,avg_relative_humidity_prior_15_wks,avg_relative_humidity_prior_16_wks,avg_relative_humidity_prior_17_wks,avg_relative_humidity_prior_18_wks,avg_relative_humidity_prior_19_wks,avg_relative_humidity_prior_20_wks,avg_relative_humidity_prior_21_wks,avg_relative_humidity_prior_22_wks,avg_relative_humidity_prior_23_wks,avg_relative_humidity_prior_24_wks,avg_total_cases_2_wks,cum_total_cases_2_wks
sj,1990,0,51,12/17/1990,0.2931333,0.2668667,0.2608571,0.3027286,52.45,298.2971429,298.3785714,294.5585714,300.9,296,32.31,80.08285714,52.45,15.95428571,2.871428571,25.71428571,6.585714286,30.6,21.1,19.8,26,0,52.45,62.41,96.02,116.06,136.06,156.52,257.87,384.9,528.45,579.87,611.05,662.44,806.17,870.73,899.59,940.53,972.93,1063.68,1092.48,1125.14,1141.62,1200.79,1223.06,20.25,20.9,20.825,21.1,21.28333333,21.65714286,21.8,21.78888889,21.94,22.16363636,22.30833333,22.46923077,22.57142857,22.69333333,22.73125,22.82941176,22.85555556,22.85263158,22.875,22.87142857,22.86818182,22.91304348,22.8625,30,29.8,30.125,30.44,30.83333333,31.18571429,31.45,31.53333333,31.66,31.80909091,31.93333333,32,32.05714286,32.18,32.21875,32.21764706,32.27777778,32.30526316,32.355,32.45238095,32.41818182,32.43478261,32.40416667,14.785,15.24380952,15.485,15.73857143,15.96309524,16.26469388,16.48589286,16.62634921,16.77528571,16.93324675,17.03714286,17.07032967,17.12908163,17.23895238,17.25901786,17.33294118,17.37968254,17.43947368,17.465,17.47115646,17.46525974,17.47708075,17.47464286,74.40285714,76.23809524,77.525,77.65028571,77.33,77.95653061,78.56035714,79.33174603,79.96071429,80.33792208,80.18642857,79.94505495,80.06591837,80.16495238,79.97794643,80.17621849,80.21904762,80.42744361,80.38857143,80.39789116,80.41357143,80.48881988,80.52958333,36.5,73
sj,1990,0,52,12/24/1990,0.3025,0.2772333,0.1712667,0.1616222,0,298.0385714,298.0857143,292.1057143,299.8,295.3,5.46,69.68142857,0,13.68285714,2.285714286,25.15714286,5.842857143,28.9,21.1,20.9,27,0,52.45,52.45,62.41,96.02,116.06,136.06,156.52,257.87,384.9,528.45,579.87,611.05,662.44,806.17,870.73,899.59,940.53,972.93,1063.68,1092.48,1125.14,1141.62,1200.79,21.1,20.53333333,20.95,20.88,21.1,21.25714286,21.5875,21.72222222,21.72,21.86363636,22.075,22.21538462,22.37142857,22.47333333,22.59375,22.63529412,22.73333333,22.76315789,22.765,22.79047619,22.79090909,22.79130435,22.8375,29.75,29.63333333,29.575,29.88,30.18333333,30.55714286,30.9,31.16666667,31.27,31.40909091,31.56666667,31.7,31.77857143,31.84666667,31.975,32.02352941,32.03333333,32.1,32.135,32.19047619,32.29090909,32.26521739,32.2875,14.81857143,14.41761905,14.85357143,15.12457143,15.39595238,15.63734694,15.94196429,16.17444444,16.332,16.49415584,16.66238095,16.77912088,16.82836735,16.89933333,17.01669643,17.04865546,17.13015873,17.18511278,17.25164286,17.28489796,17.29896104,17.30080745,17.3189881,74.88214286,72.82904762,74.59892857,75.95628571,76.32214286,76.23734694,76.92214286,77.57380952,78.36671429,79.02623377,79.44988095,79.37835165,79.21193878,79.37361905,79.50973214,79.37226891,79.5931746,79.66443609,79.89014286,79.87870748,79.91077922,79.94695652,80.0385119,26.5,53
sj,1991,0,1,1/1/1991,0.1465,0.1404667,0.1515,0.1673143,0,297.06,297.1357143,291.9071429,299,293.9,4.8,72.93857143,0,13.51142857,2.528571429,24.38571429,7.457142857,29.4,18.9,5.3,21,0,-4.97E-14,52.45,52.45,62.41,96.02,116.06,136.06,156.52,257.87,384.9,528.45,579.87,611.05,662.44,806.17,870.73,899.59,940.53,972.93,1063.68,1092.48,1125.14,1141.62,20,20.36666667,20.125,20.54,20.55,20.78571429,20.9625,21.28888889,21.44,21.46363636,21.61666667,21.83076923,21.97857143,22.14,22.25,22.37647059,22.42777778,22.53157895,22.57,22.58095238,22.61363636,22.62173913,22.62916667,29.15,29.63333333,29.575,29.54,29.8,30.07142857,30.4125,30.73333333,30.99,31.1,31.24166667,31.4,31.53571429,31.62,31.69375,31.82352941,31.87777778,31.89473684,31.965,32.0047619,32.06363636,32.16521739,32.14583333,13.59714286,14.38285714,14.19107143,14.58514286,14.85571429,15.12673469,15.37160714,15.67190476,15.90814286,16.07558441,16.24559524,16.42,16.54571429,16.60723809,16.68758929,16.8105042,16.85214286,16.93969925,17.00142857,17.07353741,17.11337662,17.13428571,17.14291667,71.31,74.23428571,72.85642857,74.26685714,75.45333333,75.83877551,75.825,76.47952381,77.11028572,77.87324675,78.51892857,78.94901099,78.91836735,78.79371429,78.97142857,79.12319328,79.01484127,79.24293233,79.32814286,79.55911565,79.56324675,79.60763975,79.65494048,24,48
sj,1991,0,2,1/8/1991,0.2081,0.1004667,0.2519,0.1376167,15.85,297.6742857,297.8285714,293.2828571,299.3,295.8,26.33,76.62857143,15.85,14.67142857,1.885714286,24.91428571,6.314285714,28.3,21.1,31.7,21,0,15.85,15.85,68.3,68.3,78.26,111.87,131.91,151.91,172.37,273.72,400.75,544.3,595.72,626.9,678.29,822.02,886.58,915.44,956.38,988.78,1079.53,1108.33,1140.99,20,20.36666667,20.55,20.32,20.63333333,20.62857143,20.825,20.97777778,21.27,21.40909091,21.43333333,21.57692308,21.77857143,21.92,22.075,22.18235294,22.30555556,22.35789474,22.46,22.5,22.51363636,22.54782609,22.55833333,28.85,28.86666667,29.3,29.32,29.33333333,29.58571429,29.85,30.17777778,30.49,30.74545455,30.86666667,31.01538462,31.17857143,31.32,31.4125,31.49411765,31.62777778,31.68947368,31.715,31.79047619,31.83636364,31.9,32.00416667,14.09142857,13.95523809,14.455,14.28714286,14.59952381,14.82938775,15.06982143,15.29380952,15.57185714,15.79571428,15.95857143,16.12450549,16.29510204,16.4207619,16.48625,16.5689916,16.69166667,16.73736842,16.82628571,16.89047619,16.96435065,17.00720497,17.03166667,74.78357143,73.08285714,74.83285714,73.61085714,74.66047619,75.62122449,75.9375,75.91428571,76.49442857,77.06649351,77.76952381,78.37351648,78.78326531,78.76571429,78.65839286,78.83361345,78.98460318,78.88924812,79.11221429,79.19959184,79.42590909,79.43565217,79.4835119,21,42
sj,1991,0,3,1/15/1991,0.2697,0.2935667,0.2599429,0.2179,0,297.4228571,297.6571429,293.4128571,299.3,296.1,27.4,78.5,0,14.79857143,2,25.24285714,6.571428571,29.4,21.1,16.5,26,0,15.85,15.85,15.85,68.3,68.3,78.26,111.87,131.91,151.91,172.37,273.72,400.75,544.3,595.72,626.9,678.29,822.02,886.58,915.44,956.38,988.78,1079.53,1108.33,21.1,20.36666667,20.55,20.66,20.45,20.7,20.6875,20.85555556,20.99,21.25454545,21.38333333,21.40769231,21.54285714,21.73333333,21.86875,22.01764706,22.12222222,22.24210526,22.295,22.3952381,22.43636364,22.45217391,22.4875,28.85,29.03333333,29,29.32,29.33333333,29.34285714,29.5625,29.8,30.1,30.39090909,30.63333333,30.75384615,30.9,31.06,31.2,31.29411765,31.37777778,31.51052632,31.575,31.6047619,31.68181818,31.73043478,31.79583333,14.735,14.32714286,14.16607143,14.52371428,14.37238095,14.62795918,14.82553571,15.03968254,15.24428571,15.50155844,15.71261905,15.86934066,16.02979592,16.19533333,16.319375,16.38697479,16.47063492,16.59203007,16.64042857,16.72972789,16.79538961,16.87018634,16.91517857,77.56428572,76.02238095,74.43714286,75.56628571,74.42571429,75.20897959,75.98107143,76.22222222,76.17285714,76.67675325,77.18595238,77.82571429,78.38255102,78.76438095,78.74910714,78.64907563,78.81507937,78.95909774,78.86978571,79.08306122,79.16779221,79.38565217,79.39666667,23.5,47
sj,1991,0,4,1/22/1991,0.3313,0.3093333,0.2210286,0.2027571,0,297.8842857,298.15,292.3828571,300.3,296,0.7,71.59714286,0,13.87857143,2.557142857,24.71428571,7.771428571,29.4,18.3,6.8,34,0,-4.97E-14,15.85,15.85,15.85,68.3,68.3,78.26,111.87,131.91,151.91,172.37,273.72,400.75,544.3,595.72,626.9,678.29,822.02,886.58,915.44,956.38,988.78,1079.53,19.7,20.16666667,19.85,20.1,20.26666667,20.14285714,20.4,20.42222222,20.6,20.74545455,21.00833333,21.14615385,21.18571429,21.32666667,21.51875,21.65882353,21.81111111,21.92105263,22.045,22.1047619,22.20909091,22.25652174,22.27916667,29.4,29.03333333,29.125,29.08,29.33333333,29.34285714,29.35,29.54444444,29.76,30.03636364,30.30833333,30.53846154,30.65714286,30.8,30.95625,31.09411765,31.18888889,31.27368421,31.405,31.47142857,31.50454545,31.5826087,31.63333333,14.33857143,14.44952381,14.215,14.10857143,14.41619048,14.30183673,14.53428571,14.72031746,14.92357143,15.12012987,15.36630952,15.57153846,15.72714286,15.88638095,16.05053571,16.17579832,16.24761905,16.33421053,16.45635714,16.50891156,16.60012987,16.66857143,16.74553571,75.04857143,75.5752381,74.91607143,73.86914286,74.90476191,74.02163265,74.7575,75.49396825,75.75971429,75.75688312,76.25345238,76.75604396,77.38081633,77.93019048,78.31642857,78.32840336,78.25730159,78.43518797,78.591,78.52346939,78.74279221,78.83863354,79.06113095,30,60
sj,1991,0,5,1/29/1991,0.0917,0.246425,0.2438571,0.1956,0,298.0442857,298.2285714,292.5728571,300.1,295,5.7,71.78428571,0,14.04428571,2.771428571,24.82857143,8.157142857,30,18.9,5.9,37,0,-4.97E-14,-1.33E-13,15.85,15.85,15.85,68.3,68.3,78.26,111.87,131.91,151.91,172.37,273.72,400.75,544.3,595.72,626.9,678.29,822.02,886.58,915.44,956.38,988.78,18.6,19.43333333,19.85,19.66,19.9,20.07142857,19.9875,20.23333333,20.27,20.44545455,20.59166667,20.84615385,20.98571429,21.03333333,21.175,21.36470588,21.50555556,21.65789474,21.77,21.8952381,21.95909091,22.06521739,22.11666667,29.7,29.6,29.275,29.3,29.23333333,29.42857143,29.425,29.42222222,29.59,29.78181818,30.03333333,30.28461538,30.5,30.61333333,30.75,30.9,31.03333333,31.12631579,31.21,31.33809524,31.40454545,31.43913043,31.51666667,13.96142857,14.24047619,14.34821428,14.18085714,14.09785714,14.36306122,14.26964286,14.47984127,14.65271428,14.84363636,15.03047619,15.26461538,15.46244898,15.61495238,15.77125,15.93252101,16.05738095,16.13165413,16.21971429,16.3414966,16.39688312,16.48900621,16.55922619,71.69071429,73.96047619,74.6275,74.28971429,73.52166667,74.45897959,73.74196429,74.42714286,75.123,75.39831169,75.42583333,75.90967033,76.40091837,77.00771429,77.54607143,77.93218487,77.96484127,77.91661654,78.10264286,78.26687075,78.21714286,78.44024845,78.54470238,35.5,71
sj,1991,0,6,2/5/1991,0.3801,0.2285667,0.2550429,0.2258,0,297.74,297.9285714,293.15,299.7,295,19.69,75.79428571,0,14.54142857,2.428571429,25.05714286,6.885714286,30,20.6,7.3,17,0,-4.97E-14,-1.33E-13,-7.64E-14,15.85,15.85,15.85,68.3,68.3,78.26,111.87,131.91,151.91,172.37,273.72,400.75,544.3,595.72,626.9,678.29,822.02,886.58,915.44,956.38,19.75,19.26666667,19.725,20,19.81666667,20,20.1375,20.05555556,20.27,20.3,20.45833333,20.59230769,20.82857143,20.96,21.00625,21.14117647,21.32222222,21.45789474,21.605,21.71428571,21.83636364,21.9,22.00416667,30,29.8,29.7,29.42,29.41666667,29.34285714,29.5,29.48888889,29.48,29.62727273,29.8,30.03076923,30.26428571,30.46666667,30.575,30.70588235,30.85,30.97894737,31.07,31.15238095,31.27727273,31.34347826,31.37916667,14.29285714,14.1547619,14.31571428,14.38685714,14.24095238,14.16122449,14.38535714,14.29984127,14.486,14.6425974,14.81845238,14.99285714,15.21295918,15.40104762,15.54785714,15.69890756,15.85523809,15.97759398,16.05214286,16.13979592,16.25967532,16.31621118,16.40785714,73.78928571,73.05857143,74.41892857,74.86085714,74.54047619,73.84632653,74.62589286,73.97,74.56385714,75.18402597,75.43130952,75.45417582,75.90142857,76.36047619,76.931875,77.44302521,77.8134127,77.8506015,77.8105,77.99272109,78.15448052,78.11180124,78.33,27,54
sj,1991,0,7,2/12/1991,0.0712,0.2211,0.2762429,0.2673429,18.05,296.8842857,297.1142857,292.9728571,300.2,294.1,21.4,78.89571429,18.05,14.46,3.2,25.14285714,8.871428571,32.2,18.9,5.6,19,0,18.05,18.05,18.05,18.05,33.9,33.9,33.9,86.35,86.35,96.31,129.92,149.96,169.96,190.42,291.77,418.8,562.35,613.77,644.95,696.34,840.07,904.63,933.49,19.75,19.46666667,19.175,19.56,19.81666667,19.68571429,19.8625,20,19.94,20.14545455,20.18333333,20.33846154,20.47142857,20.7,20.83125,20.88235294,21.01666667,21.19473684,21.33,21.47619048,21.58636364,21.70869565,21.775,31.1,30.73333333,30.4,30.2,29.88333333,29.81428571,29.7,29.8,29.76,29.72727273,29.84166667,29.98461538,30.18571429,30.39333333,30.575,30.67058824,30.78888889,30.92105263,31.04,31.12380952,31.2,31.3173913,31.37916667,14.50071429,14.34857143,14.23107143,14.34457143,14.39904762,14.2722449,14.19857143,14.39365079,14.31585714,14.48363636,14.62738095,14.79087912,14.95479592,15.1627619,15.34223214,15.48386555,15.63007936,15.78180451,15.90171429,15.97632653,16.06344156,16.18142857,16.23886905,77.345,75.49142857,74.51785714,75.31428571,75.53333333,75.16265306,74.4775,75.10031746,74.46257143,74.95766234,75.49333333,75.6978022,75.7,76.10104762,76.51892857,77.04739496,77.52373016,77.87037594,77.90285714,77.86217687,78.03376623,78.18670807,78.14446429,18,36
sj,1991,0,8,2/19/1991,0.1207,0.2094,0.1084333,0.1194,0,297.4142857,297.6142857,293.6314286,300.1,295.8,26.2,79.74,0,15.03571429,2.571428571,25.84285714,8.471428571,32.2,20,17.8,25,0,18.05,18.05,18.05,18.05,18.05,33.9,33.9,33.9,86.35,86.35,96.31,129.92,149.96,169.96,190.42,291.77,418.8,562.35,613.77,644.95,696.34,840.07,904.63,19.45,19.83333333,19.6,19.34,19.63333333,19.84285714,19.725,19.87777778,20,19.94545455,20.13333333,20.16923077,20.31428571,20.44,20.65625,20.78235294,20.83333333,20.96315789,21.135,21.26666667,21.40909091,21.5173913,21.6375,32.2,31.46666667,31.1,30.76,30.53333333,30.21428571,30.1125,29.97777778,30.04,29.98181818,29.93333333,30.02307692,30.14285714,30.32,30.50625,30.67058824,30.75555556,30.86315789,30.985,31.0952381,31.17272727,31.24347826,31.35416667,14.74785715,14.67904762,14.52035714,14.392,14.4597619,14.49,14.36767857,14.2915873,14.45785714,14.3812987,14.52964286,14.65879121,14.80836735,14.96019048,15.15482143,15.32420168,15.45896825,15.59879699,15.7445,15.86047619,15.93357143,16.01875776,16.13369048,79.31785715,78.14333333,76.55357143,75.56228571,76.05190476,76.13428571,75.73482143,75.06222222,75.56428571,74.94233766,75.35619048,75.82,75.98653061,75.96933333,76.32848214,76.70840336,77.19698413,77.64037594,77.96385714,77.99034014,77.94753247,78.10795031,78.25142857,22,44
sj,1991,0,9,2/26/1991,0.1702,0.2086,0.13752,0.1914333,31.79,297.5057143,297.8285714,293.4071429,299.8,295.8,23.8,77.97714286,31.79,14.79428571,2.114285714,25.25714286,7.2,30.6,20,30.7,18,0,31.79,49.84,49.84,49.84,49.84,49.84,65.69,65.69,65.69,118.14,118.14,128.1,161.71,181.75,201.75,222.21,323.56,450.59,594.14,645.56,676.74,728.13,871.86,20,19.63333333,19.875,19.68,19.45,19.68571429,19.8625,19.75555556,19.89,20,19.95,20.12307692,20.15714286,20.29333333,20.4125,20.61764706,20.73888889,20.78947368,20.915,21.08095238,21.20909091,21.34782609,21.45416667,31.4,31.66666667,31.25,31,30.73333333,30.54285714,30.2625,30.16666667,30.04,30.09090909,30.03333333,29.98461538,30.06428571,30.17333333,30.3375,30.51176471,30.66666667,30.74736842,30.85,30.96666667,31.07272727,31.14782609,31.21666667,14.915,14.76333333,14.70785714,14.57514286,14.45904762,14.50755102,14.52803571,14.41507936,14.34185714,14.48844156,14.41571428,14.55,14.66846939,14.80742857,14.94982143,15.13361344,15.2947619,15.42398496,15.55857143,15.6992517,15.81201299,15.88403727,15.96773809,78.85857143,78.87095238,78.10178572,76.83828571,75.96476191,76.32693878,76.36464286,75.98396825,75.35371429,75.78363636,75.19523809,75.5578022,75.97408163,76.1192381,76.09482143,76.42546219,76.77888889,77.23804511,77.65721429,77.9644898,77.98974026,77.94881988,78.1025,21.5,43
sj,1991,0,10,3/5/1991,0.21075,0.2641,0.2476857,0.2163571,0,297.7771429,298.0785714,293.5314286,300.3,296.4,8.3,77.31571429,0,14.92,2.242857143,26.01428571,8.314285714,31.1,20.6,10.9,21,0,31.79,31.79,49.84,49.84,49.84,49.84,49.84,65.69,65.69,65.69,118.14,118.14,128.1,161.71,181.75,201.75,222.21,323.56,450.59,594.14,645.56,676.74,728.13,20.3,20.2,19.875,20.02,19.83333333,19.61428571,19.8,19.94444444,19.84,19.95454545,20.05,20,20.15714286,20.18666667,20.3125,20.42352941,20.61666667,20.73157895,20.78,20.9,21.05909091,21.1826087,21.31666667,30.85,31.3,31.525,31.22,31.01666667,30.78571429,30.6125,30.35555556,30.26,30.13636364,30.175,30.11538462,30.06428571,30.13333333,30.23125,30.38235294,30.54444444,30.68947368,30.765,30.86190476,30.97272727,31.07391304,31.14583333,14.85714286,14.91666667,14.8025,14.75028571,14.63261905,14.52489796,14.55910714,14.5715873,14.46557143,14.39441558,14.52440476,14.45450549,14.57642857,14.68523809,14.81446429,14.94806723,15.12174603,15.27503759,15.39878571,15.52816326,15.66383117,15.77322981,15.84386905,77.64642858,78.34428572,78.48214286,77.94457143,76.91785714,76.1577551,76.45053571,76.47031746,76.11714286,75.53207792,75.91130952,75.35835165,75.68336735,76.06352381,76.19401786,76.16663866,76.47492064,76.80714286,77.24192857,77.64095238,77.935,77.96043478,77.92244048,19.5,39
sj,1991,0,11,3/12/1991,0.169325,0.22125,0.21325,0.2405429,0,297.4314286,297.6357143,293.3357143,300.1,295.7,13.37,78.13857143,0,14.78714286,2.728571429,25.92857143,8.971428571,31.7,20.6,3.6,17,0,-5.33E-14,31.79,31.79,49.84,49.84,49.84,49.84,49.84,65.69,65.69,65.69,118.14,118.14,128.1,161.71,181.75,201.75,222.21,323.56,450.59,594.14,645.56,676.74,20.6,20.4,20.3,20.02,20.11666667,19.94285714,19.7375,19.88888889,20.01,19.90909091,20.00833333,20.09230769,20.04285714,20.18666667,20.2125,20.32941176,20.43333333,20.61578947,20.725,20.77142857,20.88636364,21.03913043,21.15833333,31.4,31.13333333,31.4,31.56,31.3,31.11428571,30.9,30.73333333,30.49,30.39090909,30.26666667,30.29230769,30.22857143,30.17333333,30.23125,30.31764706,30.45555556,30.60526316,30.74,30.80952381,30.9,31.00434783,31.1,14.85357143,14.83380952,14.88428571,14.79942857,14.75642857,14.65469388,14.55767857,14.58444444,14.59314286,14.49480519,14.42714286,14.54461538,14.47826531,14.59047619,14.69160714,14.81285714,14.93912698,15.10413534,15.25064286,15.36965986,15.49448052,15.62571429,15.73214286,77.72714286,77.81047619,78.29285715,78.41342857,77.97690476,77.0922449,76.40535714,76.63809524,76.63714286,76.30090909,75.74928571,76.08263736,75.55693878,75.84704762,76.19321429,76.30840336,76.27619048,76.5624812,76.87371429,77.28462585,77.66357143,77.94385093,77.96785714,19,38
sj,1991,0,12,3/19/1991,0.1279,0.1784,0.1470143,0.1593,0,297.4071429,297.6142857,293.2542857,300.4,295.4,11.1,77.88285714,0,14.74571429,2.542857143,26.08571429,6.971428571,32.2,21.1,5.7,17,0,-5.33E-14,-1.31E-13,31.79,31.79,49.84,49.84,49.84,49.84,49.84,65.69,65.69,65.69,118.14,118.14,128.1,161.71,181.75,201.75,222.21,323.56,450.59,594.14,645.56,20.85,20.76666667,20.575,20.46,20.2,20.25714286,20.0875,19.88888889,20.01,20.10909091,20.00833333,20.09230769,20.16428571,20.11333333,20.24375,20.26470588,20.37222222,20.46842105,20.64,20.74285714,20.78636364,20.89565217,21.04166667,31.95,31.66666667,31.4,31.56,31.66666667,31.42857143,31.25,31.04444444,30.88,30.64545455,30.54166667,30.41538462,30.42857143,30.36,30.3,30.34705882,30.42222222,30.54736842,30.685,30.80952381,30.87272727,30.95652174,31.05416667,14.76642858,14.81761905,14.81178571,14.85657143,14.79047619,14.75489796,14.66607143,14.57857143,14.60057143,14.60701299,14.51571429,14.45164835,14.55897959,14.49609524,14.60017857,14.69478992,14.80912698,14.92894737,15.08621429,15.22659864,15.3412987,15.46192547,15.58904762,78.01071429,77.77904762,77.82857143,78.21085714,78.325,77.96346939,77.19107143,76.56952381,76.76257143,76.75038961,76.4327381,75.91340659,76.21122449,75.712,75.97428571,76.29260504,76.39587302,76.36075188,76.6285,76.92176871,77.31181818,77.67310559,77.94130952,17,34
sj,1991,0,13,3/26/1991,0.28035,0.223575,0.2478833,0.2473857,0,297.47,297.6928571,293.74,301,295.7,21.26,80.00142857,0,15.14857143,2.757142857,26.05714286,6.585714286,32.2,22.2,26.9,16,0,-5.33E-14,-1.31E-13,-7.46E-14,31.79,31.79,49.84,49.84,49.84,49.84,49.84,65.69,65.69,65.69,118.14,118.14,128.1,161.71,181.75,201.75,222.21,323.56,450.59,594.14,21.65,21.3,21.125,20.9,20.75,20.48571429,20.5,20.32222222,20.12,20.20909091,20.28333333,20.17692308,20.24285714,20.3,20.24375,20.35882353,20.37222222,20.46842105,20.555,20.71428571,20.80909091,20.84782609,20.95,32.2,32.03333333,31.8,31.56,31.66666667,31.74285714,31.525,31.35555556,31.16,31,30.775,30.66923077,30.54285714,30.54666667,30.475,30.41176471,30.45,30.51578947,30.63,30.75714286,30.87272727,30.93043478,31.00833333,14.94714286,14.89380953,14.90035714,14.87914286,14.9052381,14.84163265,14.80410714,14.71968254,14.63557143,14.65038961,14.65214286,14.5643956,14.50142857,14.59828571,14.536875,14.63243697,14.72,14.82699248,14.93992857,15.08918367,15.22305195,15.33291925,15.44886905,78.94214286,78.67428571,78.33464286,78.26314286,78.50928571,78.5644898,78.21821429,77.50333333,76.91271429,77.05701299,77.02130952,76.70725275,76.20540816,76.46390476,75.98008929,76.21117647,76.49865079,76.5856391,76.54278571,76.78911565,77.06175325,77.42875776,77.77011905,16.5,33
sj,1991,0,14,4/2/1991,0.1691,0.216825,0.2605143,0.2219714,12.92,297.0642857,297.1857143,292.48,299.4,295.4,20.9,75.66285714,12.92,13.99142857,2.285714286,25.24285714,6.814285714,28.9,20.6,4.1,16,0,12.92,12.92,12.92,12.92,44.71,44.71,62.76,62.76,62.76,62.76,62.76,78.61,78.61,78.61,131.06,131.06,141.02,174.63,194.67,214.67,235.13,336.48,463.51,21.4,21.3,21.125,21.02,20.85,20.72857143,20.5,20.51111111,20.35,20.16363636,20.24166667,20.30769231,20.20714286,20.26666667,20.31875,20.26470588,20.37222222,20.38421053,20.475,20.55714286,20.70909091,20.8,20.8375,30.55,31.1,31.25,31.22,31.11666667,31.27142857,31.3875,31.23333333,31.11,30.95454545,30.825,30.63076923,30.54285714,30.43333333,30.44375,30.38235294,30.32777778,30.36842105,30.435,30.54761905,30.67272727,30.78695652,30.84583333,14.57,14.62857143,14.66821429,14.71857143,14.73119048,14.77469388,14.73535714,14.71380952,14.64685714,14.57701299,14.59547619,14.60131868,14.52346939,14.46742857,14.56035714,14.50478992,14.5968254,14.68165414,14.78521429,14.8947619,15.03928571,15.16950311,15.27702381,77.83214286,77.84904762,77.92142857,77.80028571,77.82976191,78.10265306,78.20178572,77.93428571,77.31928571,76.79909091,76.94083333,76.91681319,76.63265306,76.1692381,76.41383929,75.96142857,76.18071429,76.45466165,76.5395,76.50088435,76.73792208,77.00093168,77.35517857,16,32
